bgg_id,title,year_published,game_weight,avg_rating,min_players,max_players,num_owned,num_want,num_wish,mfg_playtime,com_min_playtime,com_max_playtime,mfg_age_rec,num_user_ratings
401,Gold Connection,1992,2,6.4,2,4,316,13,36,60,60,60,10,155
403,Elk Fest,1999,1,6.2,2,2,2326,125,329,15,15,15,8,1825
404,Worm Up!,1994,1,5.9,3,5,1486,21,87,20,15,20,7,961
406,Meteo,1989,2,5.5,2,4,256,7,13,90,90,90,10,101
408,Zoon,1999,2,5.5,2,2,941,6,13,30,30,30,8,289
409,Dschungel,1999,2,4.8,2,4,250,1,9,30,30,30,10,64
410,D'raf,1997,2,6,3,5,149,27,42,45,45,45,11,80
412,Yukon Company,1999,3,6.2,4,6,86,6,8,120,120,120,10,44
413,Die Erben von Hoax,1999,2,6,3,8,270,12,23,45,45,45,12,139
414,Around the World in 80 Days,1986,2,6,2,6,566,10,20,60,60,60,10,299
415,Espresso,1995,1,6.2,2,6,89,1,7,60,30,60,6,36
416,A to Z,1992,2,6.1,2,4,453,2,22,30,30,30,9,238
417,Edison & Co.,1998,2,4.5,2,4,697,3,16,45,45,45,12,351
420,Rail Baron,1977,2,6.6,3,6,2633,62,145,240,240,240,10,1585
421,1830: Railways & Robber Barons,1986,4,7.9,2,7,7548,429,1502,360,180,360,14,4954
422,1835,1990,4,7.1,3,7,1312,43,98,360,360,360,16,710
423,1856: Railroading in Upper Canada from 1856,1995,4,7.5,3,6,1730,128,298,300,300,300,14,1270
424,1870: Railroading across the Trans Mississippi from 1870,1992,4,7.4,2,6,1457,101,213,360,360,360,14,981
425,Thunder's Edge,1999,3,6.2,3,5,394,11,24,300,180,300,12,148
426,The Battle of the Bulge,1981,3,6.6,2,2,935,19,35,120,120,120,12,380
427,Grass,1980,2,6,2,6,2051,4,64,60,60,60,18,1143
428,Galopp Royal,1995,2,5.9,3,6,372,7,29,45,45,45,9,228
429,Magalon,1998,2,5.9,2,4,503,12,24,60,60,60,12,234
430,Asterix: Das Kartenspiel,1990,1,6,2,5,286,4,11,30,30,30,8,153
431,Alhambra: The Card Game,1992,2,6.4,2,6,2523,20,120,45,45,45,10,981
432,6 nimmt!,1994,1,6.9,2,10,31571,279,1740,45,45,45,8,22670
433,Shark,1987,2,6.6,2,6,1849,46,168,90,90,90,12,1274
434,Yucata',1996,2,5.8,2,4,548,16,44,30,30,30,9,528
436,Canyon,1997,2,6.3,3,6,1000,25,63,45,45,45,10,783
437,Master Labyrinth,1991,2,6.3,2,4,4862,45,164,30,20,30,10,2540
438,Scotland Yard,1983,2,6.5,3,6,24773,106,998,45,45,45,10,14960
440,Zoff in Buffalo,1998,2,6.4,2,5,317,35,86,45,45,45,12,291
441,Filthy Rich,1998,2,6.4,2,5,1062,23,66,60,60,60,14,704
442,Um Reifenbreite,1979,2,6.8,2,4,3718,162,438,90,60,90,8,2242
443,Code 777,1985,2,6.7,2,5,2625,95,454,60,60,60,10,1996
444,Escape from the Hidden Castle,1989,1,6.3,2,8,2603,90,311,30,30,30,8,1779
445,Die Osterinsel,1994,2,5.8,3,4,395,16,34,30,30,30,10,220
446,Avalanche,1965,1,5.7,2,6,482,10,25,30,30,30,8,248
449,The Great Balloon Race,1991,1,6.2,2,8,334,26,55,30,30,30,7,272
450,Octi,1999,3,6.7,2,4,634,27,89,30,10,30,8,327
451,Beutelschneider,1997,2,5.9,3,4,108,1,7,30,30,30,0,40
452,Mummy Rummy,1994,1,5.1,2,5,670,2,6,30,30,30,8,186
454,Tante Tarantel,1991,1,6.2,3,5,162,24,39,30,30,30,10,136
455,Am FuAŸ des Kilimandscharo,1995,1,5.7,2,4,223,2,5,45,45,45,7,90
457,Jumbo Grand Prix,1998,1,5.9,2,5,182,7,10,30,30,30,8,132
458,Sherlock Holmes: The Card Game,1991,1,6.2,3,8,1280,22,66,60,60,60,10,565
459,Ausgebremst,1993,2,6.9,3,6,352,31,63,45,45,45,10,242
460,Railway Rivals,1979,2,6.7,2,6,669,27,65,90,90,90,10,391
461,Freibeuter,1998,2,6.3,2,4,426,10,20,45,30,45,9,194
462,Esels-Rennen,1989,1,5.5,2,6,216,1,8,15,15,15,8,119
463,Magic: The Gathering,1993,3,7.5,2,2,37465,224,668,20,20,20,13,34127
464,Billabong,1992,2,6.9,2,4,943,71,183,30,30,30,10,822
465,Zankapfel,1993,2,6.3,3,6,109,2,10,60,60,60,12,63
466,Inkognito,1988,2,6.6,3,5,5926,117,605,90,90,90,10,3135
469,In Teufels KAche,1993,1,6.1,2,4,217,24,49,60,60,60,10,129
470,Road to the White House,1992,4,6.2,3,6,580,8,32,240,240,240,12,259
471,Totem,1995,3,5.5,2,4,288,3,9,90,90,90,10,121
472,DungeonQuest,1985,2,6.7,1,4,4056,111,398,60,20,60,10,2704
473,OlA!,1996,1,6.6,3,8,382,11,37,30,30,30,8,252
474,Cold War,1984,3,6.1,4,4,611,8,49,180,180,180,12,226
475,Taj Mahal,2000,3,7.3,2,5,8796,366,1249,90,45,90,12,7243
476,Mr. President,1967,2,6.6,2,4,918,28,80,60,60,60,12,318
477,The Broadway Game,1981,2,6.4,2,6,239,8,17,120,120,120,12,121
478,Citadels,2000,2,7.1,2,8,66894,339,3240,60,20,60,10,49972
479,Bambuti,1999,3,5.9,2,2,324,3,14,20,20,20,12,130
481,Carolus Magnus,2000,3,6.8,2,4,3952,132,492,60,60,60,12,3457
482,Sky Runner,1999,2,5.5,2,5,786,13,33,30,30,30,8,408
483,Diplomacy,1959,3,7,2,7,20885,162,1732,360,360,360,12,12414
484,Stratego Legends,1999,2,5.8,2,8,1782,28,60,60,60,60,8,728
485,Galloping Pigs,1992,1,5.8,2,5,1605,11,69,30,30,30,6,1022
486,Barnyard Buddies,1996,1,5.7,2,8,546,4,15,15,15,15,4,228
487,Power,1981,3,6,2,4,573,10,28,30,30,30,10,261
488,Stake Your Claim,1985,1,6.1,2,6,153,10,18,15,15,15,6,62
489,Pacal,1999,2,6.2,2,2,156,5,24,30,20,30,12,98
490,Warangel,2000,3,7.7,2,6,339,47,156,60,60,60,12,263
491,Web of Power,2000,2,7.3,3,5,3254,188,553,60,50,60,12,3395
492,Aladdin's Dragons,2000,2,6.9,3,5,3918,141,430,90,60,90,10,3125
494,Ave Caesar,1989,1,6.6,2,6,4285,258,775,30,30,30,12,4456
495,Time Pirates,2000,2,5.6,3,6,512,12,40,60,60,60,10,254
496,Dilemma,2000,1,4.2,3,5,105,2,10,30,30,30,10,30
497,Vampire,2000,1,5.9,3,5,885,15,51,30,30,30,10,609
499,Arbos,1999,1,6.4,1,8,427,68,160,30,30,30,6,378
500,MARK,1997,1,5.9,2,4,120,2,7,60,60,60,10,59
501,Dschungelrennen,1989,1,6.2,2,5,90,8,15,30,30,30,10,45
503,Through the Desert,1998,2,7.1,2,5,14422,585,2359,45,45,45,10,13054
504,Die Verbotene Stadt,1992,2,6.1,2,4,393,16,27,60,60,60,12,141
505,Goldener Drache,1992,2,5.7,2,5,199,8,8,30,30,30,10,107
506,The Big Cheese,1998,1,5.9,3,6,987,4,36,30,30,30,10,491
507,Cartel,1973,2,7,2,4,273,18,48,90,90,90,10,172
508,Blue Max,1983,2,7.1,2,6,1321,43,165,60,60,60,13,811
509,The Reef,2000,2,5.7,2,2,1240,35,85,60,60,60,10,753
510,Eschnapur,2000,2,5.7,3,5,466,8,32,60,60,60,10,214
511,Silverton,1991,3,7.1,1,6,1777,141,384,180,180,180,12,1033
512,Holiday!,1973,2,6.6,2,8,37,13,23,40,40,40,8,39
514,True Colors,1989,1,6.1,3,6,1057,28,104,30,30,30,18,524
515,6-Tage Rennen,1986,2,6.9,3,8,255,23,42,60,60,60,8,248
519,Mush,1994,2,5.8,2,6,218,11,34,60,60,60,10,113
520,Axis & Allies: Europe,1999,3,6.5,2,4,4273,26,131,210,210,210,12,2483
521,Crokinole,1876,1,7.9,2,4,11809,748,4798,30,30,30,8,13284
524,Desperados,1980,1,5.6,2,4,806,1,28,30,30,30,8,348
525,Pisa,1999,2,6.3,3,5,229,9,21,45,45,45,12,118
526,Abalone,1987,2,6.5,2,2,10519,32,345,30,30,30,7,6665
527,GIPF,1996,3,7.1,2,2,4928,163,688,60,30,60,9,3016
528,ZAˆRTZ,1999,3,7.3,2,2,5794,212,945,60,30,60,9,4005
529,Charlemagne,1998,4,6.3,2,4,84,7,11,90,90,90,10,30
530,Entenrallye,1988,2,5.9,2,6,161,9,15,60,60,60,10,77
531,Merchants of Amsterdam,2000,3,6.7,3,5,2363,42,175,60,60,60,10,1578
533,Labyrinth: The Card Game,2000,1,5.6,2,6,3322,9,50,30,30,30,7,1438
534,N.Y. Chase,1999,2,6.4,3,6,1238,29,67,45,45,45,10,595
535,Power Barons,1986,2,5.5,3,4,589,1,19,30,30,30,10,185
536,Visionary,1997,1,6.5,4,8,438,25,58,60,60,60,8,231
538,Manager,1979,3,6.4,3,6,212,10,18,60,60,60,10,133
539,Dampfross,1979,2,6.2,2,6,1810,26,97,90,90,90,10,800
540,Sisimizi,1996,2,6.3,2,4,376,19,47,45,45,45,10,233
541,Das Motorsportspiel,1995,2,7.5,2,12,489,85,167,120,120,120,10,375
542,Animocrazy ,2000,1,5.5,4,10,1475,46,169,30,30,30,10,1152
545,Kaleidos,1994,1,6.7,2,12,1312,43,152,60,60,60,10,836
548,Buck Rogers: Battle for the 25th Century Game,1988,3,6.5,2,6,1603,64,174,120,120,120,10,807
549,Aerodrome,1994,2,7.6,2,12,71,22,54,60,30,60,12,94
550,Barbarossa,1988,2,6.3,3,4,2496,39,165,60,60,60,12,1436
551,Battle Cry,1999,2,7.1,2,2,4311,132,493,45,45,45,10,3464
552,Bus,1999,3,7.5,3,5,3784,445,1254,120,120,120,14,2446
553,Chez Geek,1999,1,5.7,2,5,7663,32,296,60,60,60,13,4435
554,La CittA ,2000,3,7,2,5,6599,203,729,120,120,120,12,5135
555,The Princes of Florence,2000,3,7.5,2,5,16023,531,2209,100,75,100,12,14752
556,7 Safari,2000,1,5.3,2,6,218,1,5,20,20,20,8,103
557,Laguna,2000,2,5.9,2,4,310,13,20,30,30,30,9,153
558,Der weiAŸe Lotus,2000,3,6.2,3,6,551,14,38,80,80,80,12,234
559,Metro,1997,2,6.4,2,6,7352,112,489,30,30,30,8,5786
561,FluAŸpiraten,1990,2,6.2,3,6,221,8,20,90,90,90,9,106
562,Silberzwerg,2000,3,6.4,2,4,645,22,41,60,60,60,10,416
563,Doolittle & Waite,1986,2,6.3,2,8,166,2,9,30,30,30,0,85
564,Die SeidenstraAŸe,1998,2,5.5,2,7,220,4,4,60,60,60,10,92
565,Port Royal,2000,2,6.2,3,4,313,12,25,60,60,60,10,133
566,Wongar,2000,3,6.3,3,5,535,29,74,90,90,90,12,414
568,Rage,1983,1,6.2,2,10,4278,28,138,45,45,45,8,1783
569,Maestro,1989,2,5.8,2,4,392,7,20,30,20,30,8,185
571,Papua,1992,2,6.2,3,6,150,9,17,60,60,60,10,94
572,Battle Cattle,1996,2,5.5,2,8,185,8,18,60,30,60,8,71
573,Grand Prix,1975,1,6.4,3,6,203,18,14,60,60,60,8,92
574,Devil Take the Hindmost,1991,2,6.4,3,6,386,17,35,30,30,30,8,310
575,Das Kollier,2000,3,5.5,3,6,180,2,3,30,30,30,10,70
577,Parts Unknown,1999,2,6,4,10,644,15,33,90,90,90,10,234
581,Tile Chess,1999,3,6,2,6,695,12,48,90,90,90,12,255
582,Kampf um Rom,1995,3,5.5,3,4,136,6,21,180,180,180,16,37
585,Kardinal,2000,2,6.6,2,4,217,18,39,20,20,20,10,127
586,Up Front,1983,3,7.9,2,3,3724,277,825,60,60,60,12,2179
587,Sumera,1999,3,6.2,2,4,72,20,31,30,30,30,0,31
589,Wiz-War,1983,2,6.9,2,4,2006,106,389,60,60,60,10,1622
590,Mille Bornes,1954,1,5.7,2,6,15697,20,198,45,45,45,8,7574
592,Spades,1938,2,6.8,4,4,1281,4,28,60,60,60,10,2170
593,Favoriten,1989,1,6.4,2,5,279,7,24,60,60,60,9,177
594,Sleuth,1971,2,6.9,3,7,5056,163,778,45,30,45,10,2775
595,Escape from Elba,1999,2,5.5,3,6,496,4,10,60,60,60,10,162
600,Die WeinhAndler,2000,2,5.1,3,6,165,2,10,60,60,60,10,59
601,Take Two,1996,1,5.9,2,7,60,0,2,30,30,30,10,51
602,Career Poker,1988,1,6.6,4,8,543,6,14,60,60,60,10,242
603,Putsch,1998,3,5.5,3,6,263,6,11,120,120,120,16,95
604,Verrat!,1999,3,5.4,4,4,133,5,10,60,60,60,12,46
605,Banana Republic,1993,1,5.4,2,5,239,5,9,30,30,30,10,162
606,Pico 2,1997,1,5.9,2,2,400,26,64,5,5,5,10,272
607,Honor of the Samurai,1996,2,5.9,3,6,1607,19,50,60,60,60,10,822
608,Siesta,1999,3,6.3,2,4,493,25,65,60,60,60,8,308
610,Knights of the Rainbow,1999,1,4.9,2,6,89,1,6,45,45,45,10,68
611,Ironman Football,1995,2,6.3,2,8,73,12,19,180,180,180,10,45
612,Kippit,1999,1,5.9,2,2,272,8,30,30,30,30,5,158
613,Overboard,1978,2,5.7,2,2,212,4,14,15,15,15,8,73
614,Rubik's Race,1982,1,6,2,2,1635,7,42,5,5,5,7,609
617,Alles Futsch,1998,2,5.3,2,5,79,0,2,45,45,45,12,31
618,MLB Showdown,2000,2,6.2,2,2,444,11,12,40,40,40,8,259
619,The Bottle Imp,1995,2,6.7,2,4,4933,150,565,30,30,30,10,3388
620,We the People,1993,3,7.3,2,2,1707,143,444,120,120,120,12,1123
621,25 Words or Less,1996,2,6.5,4,99,798,20,78,35,20,35,10,544
622,Change!,1999,1,5.3,2,8,421,2,7,30,30,30,10,160
623,Swashbuckler: A Game of Swordplay and Derring-do,1980,2,7,2,6,539,69,124,90,90,90,12,250
624,Quoridor,1997,2,6.7,2,4,9924,140,959,15,15,15,8,6823
625,Business,1998,2,6.1,2,6,120,6,8,45,45,45,8,80
626,War and Peace,1980,3,6.7,2,6,2711,19,87,180,120,180,12,1128
627,Royal Tank Corps,2000,3,6.5,1,2,196,17,25,0,0,0,12,62
629,Q-Turn,1999,1,5,2,4,261,8,28,20,20,20,8,163
630,Double Quick,1999,2,7.1,2,4,88,2,7,20,20,20,8,38
631,Daytona 500,1990,2,7.1,2,4,1098,88,206,70,70,70,10,1005
632,Cloud 9,1999,1,6.5,3,6,2202,72,269,30,20,30,8,2222
633,Elixir,1997,1,5.6,3,8,2354,12,69,60,60,60,10,1128
634,River Dragons,2000,2,6.5,2,6,4305,117,552,30,30,30,8,3350
635,Formula Motor Racing,1995,1,6.4,3,6,2326,59,175,20,20,20,8,1921
637,The Stock Car Championship Racing Card Game,1995,2,6.9,2,12,284,51,71,20,20,20,8,220
638,Hera and Zeus,2000,2,6.5,2,2,5199,102,425,30,30,30,12,3323
639,American Megafauna,1997,4,6.9,1,4,598,83,224,360,90,360,9,344
642,Oodles,1992,1,6.1,3,10,602,2,10,20,20,20,0,263
643,Deadlands: Doomtown Range Wars,2000,2,6.3,2,8,291,16,21,90,90,90,10,141
644,Shipwrecked,2000,1,5.7,2,4,753,7,32,30,30,30,12,421
645,Bosworth,1998,2,5.8,2,4,765,5,25,60,60,60,8,366
646,Pirate's Plunder,2000,2,4.6,2,6,145,2,5,30,30,30,8,68
647,Mystick Domination,2000,3,6.4,2,5,228,5,22,30,30,30,12,105
648,Vox Populi,1999,2,4.4,3,6,221,4,5,90,90,90,12,79
649,Thieves of Bagdad,1999,2,6,3,6,314,4,18,90,90,90,10,118
650,Fairy Meat,2000,2,6,2,100,204,13,38,60,60,60,12,88
651,Zero Down,1998,1,6.5,2,5,1196,22,90,20,20,20,8,770
652,X-Net,1999,3,5.7,3,6,116,0,1,120,120,120,12,42
653,Shit!,1996,1,5.5,2,6,275,3,11,20,20,20,8,108
655,Castle,2000,2,6.1,2,5,2310,54,235,30,30,30,14,1666
657,MAnchhausen,1996,1,5.9,3,8,186,7,20,30,30,30,8,123
660,Riffifi,2000,1,6.1,3,5,160,9,19,15,15,15,10,99
661,Where's Bob's Hat?,1990,2,6.2,3,5,721,6,27,45,45,45,10,402
663,Siege,1999,1,4.8,2,2,67,1,1,30,30,30,10,31
665,Quackshot,1995,1,6.7,2,4,76,24,44,10,10,10,6,84
666,Stump,1968,1,6.4,2,4,88,1,1,30,30,30,10,33
668,Sternenhimmel,1995,2,6.6,3,5,464,34,65,30,30,30,10,354
669,Plague & Pestilence,1993,1,6.2,2,6,891,78,192,45,15,45,0,688
670,Starship Troopers,1976,3,6.5,1,2,3635,43,211,120,120,120,12,1208
671,Bull Run: The First Major Battle of the American Civil War,1983,3,6.4,2,2,832,2,19,240,240,240,12,223
673,Star Traders,1987,2,6.3,2,6,464,16,48,120,120,120,12,212
674,J.U.M.P. Into the Unknown,1999,3,5.3,1,4,287,3,14,120,120,120,10,100
675,4th Dimension,1977,2,5.3,2,2,221,10,28,45,45,45,12,80
676,Ninja Wars,1998,1,4.7,2,4,62,1,7,30,30,30,10,31
677,Would You Rather...?,1998,1,4.4,3,8,1895,0,16,20,20,20,12,696
679,Minion Hunter,1992,2,6.2,1,6,329,40,91,60,60,60,12,198
680,Dune,1984,2,5.8,2,4,934,28,67,90,90,90,10,342
681,Quarto,1991,2,6.9,2,2,9892,96,756,20,20,20,8,6277
684,Monopoly: The Card Game,2000,1,5.5,2,6,1457,6,26,30,30,30,8,627
685,Marrakesh,1978,2,6.9,2,2,110,35,85,45,45,45,0,62
686,Dr. Jekyll & Mr. Hyde,1997,2,6.8,3,4,909,35,88,60,60,60,10,467
687,Cabale,1999,3,6.2,2,4,343,16,28,60,60,60,12,156
688,Manchu: The Taiping Rebellion 1852-1868,1988,3,6,2,2,500,1,23,240,240,240,12,80
690,Singapore,1984,2,6.4,2,2,485,3,19,120,120,120,12,98
691,Timbuktu,1993,3,6.7,3,5,2239,102,436,60,60,60,10,1774
692,Wizard Kings,2000,3,6.7,2,7,2055,134,453,150,150,150,12,1192
695,Fibonacci,1992,2,6.3,2,2,125,5,23,30,30,30,0,63
696,The Big Idea,2000,1,6.3,3,6,1390,33,137,45,45,45,10,824
697,Conspiracy,1973,2,6.2,3,4,1631,24,115,90,90,90,10,599
698,Gother Than Thou,2000,1,4.7,3,5,359,7,18,20,20,20,15,210
699,HeroQuest,1989,2,7.2,2,5,17770,349,1425,90,90,90,14,11504
700,Battle Masters,1992,2,6.3,2,2,4140,90,260,60,60,60,9,2253
701,A House Divided: War Between the States 1861-65,1981,3,7.1,2,2,4002,99,401,240,240,240,12,1947
702,Wabbit Wampage,1985,2,6,2,4,431,23,41,120,120,120,12,221
703,Roman Civil War,1993,3,6.9,2,2,477,12,27,120,120,120,12,86
704,Montgolfiere,1992,1,5.8,2,6,788,19,48,45,45,45,7,592
705,Caesar in Gallia: Conquest on the Ancient Frontier,1993,3,6.9,2,2,391,11,29,300,300,300,0,62
706,Frederick the Great: The Campaigns of The Soldier King,1975,3,7,2,4,1382,16,77,240,180,240,12,455
707,When Tigers Fight,1994,3,6.2,2,2,449,4,10,300,300,300,14,90
708,Holy War: Afghanistan,1991,3,6.2,2,2,495,12,28,180,180,180,12,91
709,Dragons of Glory,1986,3,6.3,2,2,179,28,49,180,180,180,12,76
710,Snit's Revenge!,1977,1,6.2,2,2,795,28,77,20,20,20,8,393
711,Elfenroads,1992,3,7.1,2,6,350,48,83,120,120,120,10,294
712,Blood Bowl (Third Edition),1994,3,7.5,2,2,6545,137,540,180,180,180,12,5361
713,Nuclear War,1965,1,6.2,2,6,4075,66,280,60,60,60,10,2850
714,Talisman,1983,2,6.4,2,6,6900,77,230,240,240,240,9,5227
715,Escape from Colditz,1973,2,6.7,2,6,5418,148,627,180,180,180,12,3117
716,Pizza Party,1987,1,5,2,4,267,8,24,15,10,15,4,126
718,Galaxy: The Dark Ages,2000,2,6.3,2,5,1024,32,93,90,90,90,12,591
719,Tyranno Ex,1990,2,6.5,2,4,930,21,44,120,120,120,12,434
720,Fast Food Franchise,1992,2,6.3,2,5,443,62,122,180,90,180,12,391
721,Oregon Trail,1981,2,5.4,1,8,136,17,35,120,120,120,0,44
723,The Uncanny X-Men Alert Adventure Game,1992,2,6.1,2,4,948,44,61,60,60,60,9,441
724,Chill: Black Morn Manor,1985,2,6,2,6,876,51,108,120,120,120,12,420
727,Chinese Civil War,1979,3,5.9,2,2,265,1,16,180,180,180,12,49
728,The Sun Never Sets: Three Campaigns of the British Empire,1997,3,7,2,2,200,13,29,180,180,180,0,47
730,Breakout: Normandy,1992,3,7.7,2,2,2261,132,381,240,240,240,12,1009
731,Escape from New York,1981,2,5.5,2,4,192,33,75,60,20,60,10,99
736,San Francisco,2000,3,6.2,3,5,584,10,29,90,90,90,12,315
740,Rio Grande:  The Battle of Valverde,1991,3,5.3,2,2,444,1,10,180,180,180,12,59
741,Trajan,1991,3,6.8,2,2,619,11,34,180,180,180,12,119
742,Germania,1995,3,6.7,2,2,390,12,30,180,180,180,12,68
745,War of Resistance,1998,5,7,2,2,301,20,43,0,0,0,12,66
746,"The Game of France, 1940: German Blitzkrieg in the West",1972,3,5.9,2,2,1454,7,42,180,180,180,12,520
747,Bitter Woods: The Battle of the Bulge,1998,3,6.9,2,2,671,8,37,240,240,240,12,213
748,Trax,1980,2,6.5,2,2,860,36,120,10,10,10,8,543
751,Minos,1991,3,6.4,2,4,678,19,45,120,120,120,16,293
752,Maul of America,1998,2,4.7,2,6,176,9,13,120,120,120,12,114
753,Panzerkrieg: von Manstein & HeeresGruppe SAd,1978,3,6.5,2,2,905,8,30,240,240,240,14,260
754,Domain,1982,2,6.1,2,2,394,6,28,15,15,15,8,178
755,Thunder at Cassino,1987,3,7,1,2,1154,47,94,360,360,360,12,419
756,Black Vienna,1987,3,7,3,6,504,83,216,60,60,60,10,460
757,Lunatix Loop,2000,2,6.3,4,6,75,13,21,0,0,0,10,67
759,Turning Point: Stalingrad,1989,3,7.3,1,2,1779,63,150,1800,120,1800,10,720
760,Battle Line,2000,2,7.4,2,2,19719,453,2700,30,30,30,12,16110
761,The Great Brain Robbery,2000,1,5.5,3,7,1314,8,21,60,60,60,10,559
762,Formula C Minus,2000,1,5.2,2,6,89,2,3,0,0,0,10,35
764,Mad Gab,1996,1,5,2,12,3538,5,40,45,45,45,10,1454
765,Space Walk,1999,1,6,2,5,620,10,30,45,45,45,8,368
766,Regatta,1967,2,6.3,2,6,1583,32,102,60,60,60,10,569
767,Keywood,1995,2,6.8,2,5,80,118,176,120,120,120,10,55
768,Keytown,2000,3,6.5,2,5,255,92,155,60,60,60,12,105
769,Star Trek Red Alert,2000,2,6.5,2,8,244,30,41,90,90,90,10,108
770,Loot,1992,1,6.3,2,8,11254,74,539,20,20,20,10,6149
771,Kings and Castles,2000,3,6.6,2,4,290,16,40,90,90,90,10,141
772,Ausbrecher AG,1985,1,6.1,2,6,506,7,22,20,20,20,10,276
773,Beim Zeus!,1997,2,5.2,3,6,216,1,5,90,90,90,12,74
775,Die Tafelrunde,2000,1,5.8,3,4,91,1,9,45,45,45,10,33
776,Remmi Demmi,1999,1,5.6,4,9,150,1,4,30,30,30,8,55
781,Tabloid Teasers,1991,1,5.9,3,6,147,0,4,45,45,45,10,85
782,"Win, Place & Show",1966,2,6.7,3,6,1799,27,89,120,120,120,8,836
783,Letter Head,2000,2,6,1,9,197,3,12,10,10,10,8,82
784,Discretion,1978,3,6.6,2,8,76,18,22,120,120,120,13,52
785,Dog Eat Dog,1999,2,5.2,2,6,238,4,11,90,90,90,12,132
786,Maxi Bour$e,1987,2,4.5,2,6,344,2,5,90,90,90,10,151
787,Palermo,1992,2,5.9,3,5,132,5,16,60,60,60,10,75
788,Tales of the Arabian Nights,1985,2,7.1,1,6,1195,115,274,120,120,120,12,813
789,Focus,1963,2,6.4,2,4,1520,42,168,45,45,45,10,770
790,Terra Turrium,1990,2,6.1,2,4,326,13,21,90,90,90,12,93
791,LAwendynastie,1998,2,5.9,3,6,159,6,17,30,30,30,10,86
792,Megiddo,1985,2,6.1,2,3,188,0,17,20,20,20,8,47
793,Yahtzee Deluxe Poker,1994,1,6,2,6,1239,4,28,20,20,20,12,544
794,Foil,1968,2,5.5,2,4,1018,11,34,60,60,60,10,161
795,Dragonlance,1988,2,5.4,2,6,1026,37,90,60,60,60,10,418
796,Shanghai Trader,1986,3,6.5,3,6,440,16,41,300,180,300,12,218
797,Flucht aus Mangrovia,1989,2,4.6,2,6,63,0,2,30,30,30,8,30
798,Ace of Aces: Handy Rotary Series,1980,2,7,2,2,1705,125,278,20,20,20,10,1120
799,The Hills Rise Wild!,2000,3,6.4,2,4,612,25,77,180,180,180,12,260
801,Crimean War Battles,1978,3,6.9,2,2,390,15,33,120,120,120,12,88
802,Taipei: China Invades,2000,4,6.1,2,2,187,6,15,120,120,120,12,34
803,Dragonhunt,1982,3,5.8,2,6,810,19,51,120,120,120,12,253
804,Thunder Road,1986,1,6.7,2,4,1304,154,307,45,45,45,10,804
805,Buffy the Vampire Slayer: The Game,2000,2,6.6,2,5,2963,77,281,90,90,90,12,1677
806,West Riding,2000,4,6.4,3,6,93,16,28,180,180,180,12,35
808,Pipeline: The Oil Game,1988,2,5.3,2,4,158,3,10,30,30,30,8,88
810,Amoeba,1975,2,6,2,4,119,7,22,0,0,0,8,42
811,Rummikub,1977,2,6.4,2,4,28472,30,380,60,60,60,8,14293
813,Goosebumps: Terror in the Graveyard Game,1995,1,5.4,2,4,501,3,33,45,45,45,7,170
814,Aquarius,1998,1,6,2,5,2944,31,159,30,10,30,6,1737
815,Chrononauts,2000,2,6.2,1,6,9333,81,557,30,30,30,11,5378
816,2038: Tycoons of the Asteroid Belt,1995,4,7.1,3,6,824,120,237,360,360,360,14,401
819,Quacksalbe,1998,3,6.3,3,5,55,22,28,30,30,30,14,39
820,Axiom,1988,3,7,2,2,352,94,257,15,15,15,9,233
821,La Trel,1994,2,5.5,2,2,200,3,16,60,60,60,10,51
822,Carcassonne,2000,2,7.4,2,5,159709,581,7303,45,30,45,7,107937
823,The Lord of the Rings,2000,3,6.7,2,5,24337,177,1179,90,60,90,12,14710
824,Hijara,1995,2,5.8,2,2,110,1,12,40,40,40,10,46
825,Screaming Eagles,1987,1,6,2,4,820,17,49,20,20,20,10,368
826,Cartagena,2000,2,6.7,2,5,8585,210,883,45,45,45,8,7590
827,Attila,2000,3,6.5,2,5,1947,41,128,45,45,45,10,1601
828,Wizards,1982,3,6.4,1,6,926,62,175,240,120,240,12,388
829,Battle of the Bands,2001,1,5.8,2,4,233,5,14,45,45,45,13,182
831,Schrille Stille,1999,2,6.5,3,6,736,46,99,90,90,90,10,712
833,For the People,1998,4,7.8,2,2,4288,136,632,360,360,360,12,1560
834,Chronology,1996,1,6.5,2,8,1342,16,84,30,30,30,12,862
835,Election,1972,3,6.8,3,6,151,23,42,120,120,120,12,97
836,New England Railways,2000,3,6.6,2,6,473,17,48,120,90,120,13,156
840,Corsairs,2000,2,6.1,2,4,773,17,47,60,60,60,10,512
841,Razzia,1992,1,6.4,3,8,587,13,49,30,30,30,12,323
843,Circus Minimus,2000,2,6.3,2,7,681,9,33,60,60,60,12,218
844,Mausoleum,2000,1,4.6,3,5,168,6,8,20,20,20,12,94
847,Feudal,1967,2,6.1,2,6,3594,32,140,90,90,90,10,1431
848,Tip Tap,1999,1,5.8,3,6,281,4,14,45,45,45,7,106
849,Golf Masters,2000,0,4.8,2,2,147,2,10,90,90,90,8,71
852,Pop Belly,1999,1,5.2,2,4,136,8,23,25,15,25,4,81
853,...und tschAss!,1997,1,6.4,4,6,429,37,59,30,30,30,10,339
854,Doge,2000,3,6.5,3,4,1287,28,92,45,45,45,12,747
855,Java,2000,3,7,2,4,4982,312,863,120,120,120,12,3373
